Студент,Семестр,Отлично,Хорошо,Удовлетворительно,Неудовлетворительно,Зачет,Незачет
4,3,0.0,1.0,0.0,0.0,1.0,0.0
4,4,0.2857142857142857,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0
4,5,0.25,0.75,0.0,0.0,0.75,0.0
4,6,0.5,0.5,0.0,0.0,0.5,0.0
4,7,0.25,0.625,0.125,0.0,0.625,0.0
4,8,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.0,0.6666666666666666,0.0
4,9,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.0
4,10,0.5,0.5,0.0,0.0,0.5,0.0
5,1,0.0,0.75,0.25,0.0,0.75,0.0
5,2,0.125,0.875,0.0,0.0,0.875,0.0
5,3,0.16666666666666666,0.8333333333333334,0.0,0.0,0.8333333333333334,0.0
5,4,0.14285714285714285,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0
5,5,0.25,0.75,0.0,0.0,0.75,0.0
5,6,0.5,0.5,0.0,0.0,0.5,0.0
5,7,0.125,0.875,0.0,0.0,0.875,0.0
5,8,0.0,0.8888888888888888,0.1111111111111111,0.0,0.8888888888888888,0.0
5,9,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0
5,10,0.5,0.5,0.0,0.0,0.5,0.0
6,1,0.0,0.5,0.5,0.0,0.5,0.0
6,2,0.0,1.0,0.0,0.0,1.0,0.0
6,3,0.0,1.0,0.0,0.0,1.0,0.0
6,4,0.0,1.0,0.0,0.0,1.0,0.0
6,5,0.125,0.875,0.0,0.0,0.875,0.0
6,6,0.5,0.5,0.0,0.0,0.5,0.0
6,7,0.0,1.0,0.0,0.0,1.0,0.0
6,8,0.0,1.0,0.0,0.0,1.0,0.0
6,9,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0
6,10,0.5,0.5,0.0,0.0,0.5,0.0
7,1,0.125,0.625,0.25,0.0,0.625,0.0
7,2,0.0,0.75,0.25,0.0,0.75,0.0
7,3,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.0
7,4,0.0,1.0,0.0,0.0,1.0,0.0
7,5,0.0,1.0,0.0,0.0,1.0,0.0
7,6,0.25,0.75,0.0,0.0,0.75,0.0
7,7,0.125,0.75,0.125,0.0,0.75,0.0
7,8,0.0,0.8888888888888888,0.1111111111111111,0.0,0.8888888888888888,0.0
7,9,0.16666666666666666,0.5,0.3333333333333333,0.0,0.5,0.0
7,10,1.0,0.0,0.0,0.0,0.0,0.0
8,1,0.0,0.75,0.25,0.0,0.75,0.0
8,2,0.0,0.625,0.375,0.0,0.625,0.0
8,3,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0
8,4,0.0,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,0.0
8,5,0.0,0.875,0.125,0.0,0.875,0.0
8,6,0.125,0.75,0.125,0.0,0.75,0.0
8,7,0.0,0.75,0.25,0.0,0.75,0.0
8,8,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0
8,9,0.0,0.5,0.5,0.0,0.5,0.0
8,10,0.5,0.5,0.0,0.0,0.5,0.0
9,1,0.0,0.75,0.25,0.0,0.75,0.0
9,2,0.0,0.625,0.375,0.0,0.625,0.0
9,3,0.0,0.5,0.5,0.0,0.5,0.0
9,4,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.0
9,5,0.0,1.0,0.0,0.0,1.0,0.0
9,6,0.125,0.875,0.0,0.0,0.875,0.0
9,7,0.0,0.75,0.25,0.0,0.75,0.0
9,8,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0
9,9,0.0,0.5,0.5,0.0,0.5,0.0
9,10,0.5,0.0,0.5,0.0,0.0,0.0
10,1,0.0,0.875,0.125,0.0,0.875,0.0
10,2,0.0,0.875,0.125,0.0,0.875,0.0
10,3,0.0,0.5,0.5,0.0,0.5,0.0
10,4,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.0
10,5,0.125,0.75,0.125,0.0,0.75,0.0
10,6,0.0,1.0,0.0,0.0,1.0,0.0
10,7,0.0,0.7777777777777778,0.0,0.2222222222222222,0.7777777777777778,0.2222222222222222
10,8,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.0,0.6666666666666666,0.0
10,9,0.0,0.5,0.5,0.0,0.5,0.0
10,10,1.0,0.0,0.0,0.0,0.0,0.0
11,1,0.0,1.0,0.0,0.0,1.0,0.0
11,2,0.0,1.0,0.0,0.0,1.0,0.0
11,3,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0
11,4,0.0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,0.0
11,5,0.125,0.75,0.125,0.0,0.75,0.0
11,6,0.375,0.625,0.0,0.0,0.625,0.0
11,7,0.0,0.75,0.25,0.0,0.75,0.0
11,8,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,0.0
11,9,0.16666666666666666,0.5,0.3333333333333333,0.0,0.5,0.0
11,10,0.5,0.5,0.0,0.0,0.5,0.0
12,1,0.08333333333333333,0.3333333333333333,0.5833333333333334,0.0,0.3333333333333333,0.0
12,2,0.0,0.5833333333333334,0.4166666666666667,0.0,0.5833333333333334,0.0
12,3,0.0,0.6428571428571429,0.35714285714285715,0.0,0.6428571428571429,0.0
12,4,0.0625,0.5625,0.375,0.0,0.5625,0.0
12,5,0.0,0.4186046511627907,0.20930232558139536,0.37209302325581395,0.4186046511627907,0.37209302325581395
12,6,0.043478260869565216,0.391304347826087,0.13043478260869565,0.43478260869565216,0.391304347826087,0.43478260869565216
12,7,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0
12,8,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,0.0
12,9,0.16666666666666666,0.5,0.3333333333333333,0.0,0.5,0.0
12,10,0.5,0.5,0.0,0.0,0.5,0.0
13,1,0.0,1.0,0.0,0.0,1.0,0.0
13,2,0.25,0.5,0.0,0.25,0.5,0.25
13,3,0.2222222222222222,0.5555555555555556,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222
13,4,0.0,0.5,0.0,0.5,0.5,0.5
13,5,0.0,0.3,0.5,0.2,0.3,0.2
13,6,0.0,0.5,0.5,0.0,0.5,0.0
13,7,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.2222222222222222
13,8,0.0,0.1875,0.3125,0.5,0.1875,0.5
13,9,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.5555555555555556
13,10,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0
14,1,0.0,1.0,0.0,0.0,1.0,0.0
14,2,0.1111111111111111,0.6666666666666666,0.0,0.2222222222222222,0.6666666666666666,0.2222222222222222
14,3,0.0,1.0,0.0,0.0,1.0,0.0
14,4,0.2,0.8,0.0,0.0,0.8,0.0
14,5,0.0,0.375,0.625,0.0,0.375,0.0
14,6,0.0,0.5,0.5,0.0,0.5,0.0
14,7,0.0,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,0.0
14,8,0.0,0.4444444444444444,0.5555555555555556,0.0,0.4444444444444444,0.0
14,9,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0
14,10,0.0,0.5,0.5,0.0,0.5,0.0
15,1,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0
15,2,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.0
15,3,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.0
15,4,0.0,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.36363636363636365
15,5,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.2857142857142857
15,6,0.0,0.875,0.125,0.0,0.875,0.0
15,7,0.0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,0.0
15,8,0.0,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,0.0
15,9,0.0,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,0.0
15,10,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0
16,1,0.0,0.8,0.2,0.0,0.8,0.0
16,2,0.0,0.6,0.4,0.0,0.6,0.0
16,3,0.0,0.5833333333333334,0.4166666666666667,0.0,0.5833333333333334,0.0
16,4,0.0,0.5833333333333334,0.4166666666666667,0.0,0.5833333333333334,0.0
16,5,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.0
16,6,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.0,0.4166666666666667,0.0
16,7,0.0,0.625,0.375,0.0,0.625,0.0
16,8,0.0,0.5,0.5,0.0,0.5,0.0
16,9,0.0,0.2,0.8,0.0,0.2,0.0
16,10,0.0,0.75,0.25,0.0,0.75,0.0
17,1,0.1,0.6,0.3,0.0,0.6,0.0
17,2,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,0.0
17,3,0.0,0.9090909090909091,0.09090909090909091,0.0,0.9090909090909091,0.0
17,4,0.08333333333333333,0.9166666666666666,0.0,0.0,0.9166666666666666,0.0
17,5,0.0,0.8,0.2,0.0,0.8,0.0
17,6,0.0,0.4117647058823529,0.47058823529411764,0.11764705882352941,0.4117647058823529,0.11764705882352941
17,7,0.03225806451612903,0.2903225806451613,0.0967741935483871,0.5806451612903226,0.2903225806451613,0.5806451612903226
17,8,0.0,0.25,0.10714285714285714,0.6428571428571429,0.25,0.6428571428571429
17,9,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.0
17,10,0.0,0.5,0.5,0.0,0.5,0.0
18,1,0.0,0.65,0.25,0.1,0.65,0.1
18,2,0.0,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.6153846153846154,0.07692307692307693
18,3,0.0,0.75,0.25,0.0,0.75,0.0
18,4,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.0
18,5,0.0,0.9230769230769231,0.07692307692307693,0.0,0.9230769230769231,0.0
18,6,0.0,0.7,0.3,0.0,0.7,0.0
18,7,0.0,0.625,0.375,0.0,0.625,0.0
18,8,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,0.0
18,9,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.4444444444444444
18,10,0.0,0.75,0.25,0.0,0.75,0.0
19,1,0.0,0.8666666666666667,0.13333333333333333,0.0,0.8666666666666667,0.0
19,2,0.0,0.6923076923076923,0.3076923076923077,0.0,0.6923076923076923,0.0
19,3,0.0,0.6923076923076923,0.3076923076923077,0.0,0.6923076923076923,0.0
19,4,0.058823529411764705,0.7058823529411765,0.23529411764705882,0.0,0.7058823529411765,0.0
19,5,0.25,0.625,0.125,0.0,0.625,0.0
19,6,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.0,0.7272727272727273,0.0
19,7,0.06666666666666667,0.8,0.13333333333333333,0.0,0.8,0.0
19,8,0.06666666666666667,0.8666666666666667,0.06666666666666667,0.0,0.8666666666666667,0.0
19,9,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.0,0.6666666666666666,0.0
19,10,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.7142857142857143,0.14285714285714285,0.7142857142857143
20,1,0.0,0.9,0.1,0.0,0.9,0.0
20,2,0.0,0.8888888888888888,0.1111111111111111,0.0,0.8888888888888888,0.0
20,3,0.0,0.75,0.25,0.0,0.75,0.0
20,4,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.0
20,5,0.125,0.625,0.25,0.0,0.625,0.0
20,6,0.0,0.75,0.25,0.0,0.75,0.0
20,7,0.0,0.375,0.625,0.0,0.375,0.0
20,8,0.0,0.625,0.375,0.0,0.625,0.0
20,9,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0
20,10,0.0,0.25,0.75,0.0,0.25,0.0
21,1,0.0,0.5454545454545454,0.45454545454545453,0.0,0.5454545454545454,0.0
21,2,0.0,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.46153846153846156,0.15384615384615385
21,3,0.0,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,0.0
21,4,0.0,0.38461538461538464,0.6153846153846154,0.0,0.38461538461538464,0.0
21,5,0.0,0.5625,0.3125,0.125,0.5625,0.125
21,6,0.0,0.7,0.3,0.0,0.7,0.0
21,7,0.0,0.5384615384615384,0.46153846153846156,0.0,0.5384615384615384,0.0
21,8,0.0,0.5833333333333334,0.4166666666666667,0.0,0.5833333333333334,0.0
21,9,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.0
21,10,0.0,0.25,0.75,0.0,0.25,0.0
22,1,0.5,0.5,0.0,0.0,0.5,0.0
22,2,0.4,0.6,0.0,0.0,0.6,0.0
22,3,0.18181818181818182,0.6363636363636364,0.0,0.18181818181818182,0.6363636363636364,0.18181818181818182
22,4,0.2,0.8,0.0,0.0,0.8,0.0
22,5,0.09090909090909091,0.8181818181818182,0.09090909090909091,0.0,0.8181818181818182,0.0
22,6,0.36363636363636365,0.6363636363636364,0.0,0.0,0.6363636363636364,0.0
22,7,0.0,0.4117647058823529,0.11764705882352941,0.47058823529411764,0.4117647058823529,0.47058823529411764
22,8,0.0,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,0.8571428571428571
22,9,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.6666666666666666
22,10,0.125,0.375,0.0,0.5,0.375,0.5
23,1,0.0,0.5,0.5,0.0,0.5,0.0
23,2,0.0,0.5384615384615384,0.46153846153846156,0.0,0.5384615384615384,0.0
23,3,0.0,0.2,0.8,0.0,0.2,0.0
23,4,0.0,0.3333333333333333,0.5333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333
23,5,0.0,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,0.0
23,6,0.0,0.875,0.125,0.0,0.875,0.0
23,7,0.0,0.375,0.625,0.0,0.375,0.0
23,8,0.0,0.625,0.375,0.0,0.625,0.0
23,9,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0
23,10,0.0,0.25,0.75,0.0,0.25,0.0
24,1,0.0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,0.0
24,2,0.0,0.875,0.125,0.0,0.875,0.0
24,3,0.2,0.6,0.2,0.0,0.6,0.0
24,4,0.0,1.0,0.0,0.0,1.0,0.0
24,5,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.0
24,6,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.7142857142857143,0.0
24,7,0.125,0.875,0.0,0.0,0.875,0.0
24,8,0.2727272727272727,0.7272727272727273,0.0,0.0,0.7272727272727273,0.0
24,9,0.4,0.4,0.2,0.0,0.4,0.0
24,10,0.0,1.0,0.0,0.0,1.0,0.0
25,1,0.0,0.6363636363636364,0.36363636363636365,0.0,0.6363636363636364,0.0
25,2,0.0,0.6428571428571429,0.35714285714285715,0.0,0.6428571428571429,0.0
25,3,0.0,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,0.0
25,4,0.0,0.35714285714285715,0.6428571428571429,0.0,0.35714285714285715,0.0
25,5,0.0,0.4375,0.5625,0.0,0.4375,0.0
25,6,0.0,0.47058823529411764,0.5294117647058824,0.0,0.47058823529411764,0.0
25,7,0.0,0.4666666666666667,0.5333333333333333,0.0,0.4666666666666667,0.0
25,8,0.0,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.1111111111111111
25,9,0.0,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,0.0
25,10,0.0,0.4,0.6,0.0,0.4,0.0
26,1,0.25,0.75,0.0,0.0,0.75,0.0
26,2,0.4,0.6,0.0,0.0,0.6,0.0
26,3,0.6,0.4,0.0,0.0,0.4,0.0
26,4,0.5714285714285714,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0
26,5,0.6,0.4,0.0,0.0,0.4,0.0
26,6,0.4444444444444444,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.2222222222222222
26,7,0.5,0.5,0.0,0.0,0.5,0.0
26,8,0.45454545454545453,0.5454545454545454,0.0,0.0,0.5454545454545454,0.0
26,9,0.8,0.2,0.0,0.0,0.2,0.0
26,10,0.0,1.0,0.0,0.0,1.0,0.0
27,1,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.0
27,2,0.0,0.625,0.375,0.0,0.625,0.0
27,3,0.0,0.25,0.75,0.0,0.25,0.0
27,4,0.0,0.5,0.5,0.0,0.5,0.0
27,5,0.0,0.875,0.125,0.0,0.875,0.0
27,6,0.0,0.625,0.375,0.0,0.625,0.0
27,7,0.0,0.625,0.375,0.0,0.625,0.0
27,8,0.0,0.75,0.25,0.0,0.75,0.0
27,9,0.1,0.4,0.1,0.4,0.4,0.4
27,10,0.0,1.0,0.0,0.0,1.0,0.0
28,1,0.0,0.6,0.4,0.0,0.6,0.0
28,2,0.0,0.7,0.3,0.0,0.7,0.0
28,3,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0
28,4,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0
28,5,0.0,0.375,0.625,0.0,0.375,0.0
28,6,0.0,0.625,0.375,0.0,0.625,0.0
28,7,0.0,0.5,0.5,0.0,0.5,0.0
28,8,0.0,0.875,0.125,0.0,0.875,0.0
28,9,0.0,0.5,0.5,0.0,0.5,0.0
28,10,0.0,0.5,0.5,0.0,0.5,0.0
29,1,0.0,0.5217391304347826,0.21739130434782608,0.2608695652173913,0.5217391304347826,0.2608695652173913
29,2,0.0,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.35714285714285715
29,3,0.0,0.21428571428571427,0.6428571428571429,0.14285714285714285,0.21428571428571427,0.14285714285714285
29,4,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.2222222222222222
29,5,0.0,0.391304347826087,0.43478260869565216,0.17391304347826086,0.391304347826087,0.17391304347826086
29,6,0.0,0.5,0.2857142857142857,0.21428571428571427,0.5,0.21428571428571427
29,7,0.0,0.5,0.5,0.0,0.5,0.0
29,8,0.0,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.1111111111111111
29,9,0.0,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.18181818181818182
29,10,0.0,0.2727272727272727,0.7272727272727273,0.0,0.2727272727272727,0.0
30,1,0.1,0.8,0.1,0.0,0.8,0.0
30,2,0.07692307692307693,0.9230769230769231,0.0,0.0,0.9230769230769231,0.0
30,3,0.0,1.0,0.0,0.0,1.0,0.0
30,4,0.18181818181818182,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0
30,5,0.18181818181818182,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0
30,6,0.0,0.5333333333333333,0.2,0.26666666666666666,0.5333333333333333,0.26666666666666666
30,7,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.0,0.7272727272727273,0.0
30,8,0.0,0.875,0.125,0.0,0.875,0.0
30,9,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0
30,10,0.25,0.75,0.0,0.0,0.75,0.0
31,1,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.0
31,2,0.0,0.6,0.2,0.2,0.6,0.2
31,3,0.0,0.5,0.5,0.0,0.5,0.0
31,4,0.0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,0.0
31,5,0.0,0.75,0.25,0.0,0.75,0.0
31,6,0.0,0.75,0.25,0.0,0.75,0.0
31,7,0.0,0.625,0.375,0.0,0.625,0.0
31,8,0.0,0.875,0.125,0.0,0.875,0.0
31,9,0.16666666666666666,0.5,0.3333333333333333,0.0,0.5,0.0
31,10,0.25,0.25,0.5,0.0,0.25,0.0
32,1,0.1,0.7,0.2,0.0,0.7,0.0
32,2,0.0,0.8,0.2,0.0,0.8,0.0
32,3,0.0,1.0,0.0,0.0,1.0,0.0
32,4,0.0,1.0,0.0,0.0,1.0,0.0
32,5,0.1,0.8,0.1,0.0,0.8,0.0
32,6,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,0.0
32,7,0.0,0.625,0.375,0.0,0.625,0.0
32,8,0.0,0.875,0.125,0.0,0.875,0.0
32,9,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0
32,10,0.0,0.75,0.25,0.0,0.75,0.0
33,1,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.0,0.7272727272727273,0.0
33,2,0.09090909090909091,0.6363636363636364,0.2727272727272727,0.0,0.6363636363636364,0.0
33,3,0.13333333333333333,0.8666666666666667,0.0,0.0,0.8666666666666667,0.0
33,4,0.13333333333333333,0.8,0.06666666666666667,0.0,0.8,0.0
33,5,0.17857142857142858,0.75,0.07142857142857142,0.0,0.75,0.0
33,6,0.1388888888888889,0.5833333333333334,0.1111111111111111,0.16666666666666666,0.5833333333333334,0.16666666666666666
33,7,0.04,0.2,0.12,0.64,0.2,0.64
33,8,0.041666666666666664,0.25,0.041666666666666664,0.6666666666666666,0.25,0.6666666666666666
33,9,0.14285714285714285,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0
33,10,0.25,0.75,0.0,0.0,0.75,0.0
34,1,0.0,0.6,0.4,0.0,0.6,0.0
34,2,0.0,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,0.0
34,3,0.0,0.45454545454545453,0.5454545454545454,0.0,0.45454545454545453,0.0
34,4,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0
34,5,0.0,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.5882352941176471,0.11764705882352941
34,6,0.0,0.47058823529411764,0.5294117647058824,0.0,0.47058823529411764,0.0
34,7,0.0,0.3793103448275862,0.06896551724137931,0.5517241379310345,0.3793103448275862,0.5517241379310345
34,8,0.0,0.3,0.03333333333333333,0.6666666666666666,0.3,0.6666666666666666
34,9,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,0.0
34,10,0.0,0.75,0.25,0.0,0.75,0.0
35,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.0
35,2,0.15384615384615385,0.46153846153846156,0.38461538461538464,0.0,0.46153846153846156,0.0
35,3,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.7142857142857143,0.0
35,4,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.0
35,5,0.0,0.875,0.125,0.0,0.875,0.0
35,6,0.2222222222222222,0.7777777777777778,0.0,0.0,0.7777777777777778,0.0
35,7,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,0.5714285714285714,0.0
35,8,0.1111111111111111,0.8888888888888888,0.0,0.0,0.8888888888888888,0.0
35,9,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.0
35,10,0.25,0.75,0.0,0.0,0.75,0.0
36,1,0.0,0.9230769230769231,0.07692307692307693,0.0,0.9230769230769231,0.0
36,2,0.0,0.7333333333333333,0.26666666666666666,0.0,0.7333333333333333,0.0
36,3,0.08333333333333333,0.6666666666666666,0.25,0.0,0.6666666666666666,0.0
36,4,0.0,0.3333333333333333,0.26666666666666666,0.4,0.3333333333333333,0.4
36,5,0.0,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.45454545454545453
36,6,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.35294117647058826,0.35294117647058826
36,7,0.1,0.35,0.25,0.3,0.35,0.3
36,8,0.0,0.2727272727272727,0.0,0.7272727272727273,0.2727272727272727,0.7272727272727273
36,9,0.15384615384615385,0.5384615384615384,0.15384615384615385,0.15384615384615385,0.5384615384615384,0.15384615384615385
36,10,0.047619047619047616,0.23809523809523808,0.047619047619047616,0.6666666666666666,0.23809523809523808,0.6666666666666666
36,11,0.0,0.0,0.0,1.0,0.0,1.0
37,1,0.2222222222222222,0.7777777777777778,0.0,0.0,0.7777777777777778,0.0
37,2,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0
37,3,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0,0.6666666666666666,0.0
37,4,0.0,0.75,0.25,0.0,0.75,0.0
37,5,0.23076923076923078,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.15384615384615385
37,6,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.14285714285714285
37,7,0.08333333333333333,0.3333333333333333,0.0,0.5833333333333334,0.3333333333333333,0.5833333333333334
37,8,0.0,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143,0.2857142857142857
37,9,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.0
37,10,0.0,0.375,0.125,0.5,0.375,0.5
38,1,0.0,0.5833333333333334,0.4166666666666667,0.0,0.5833333333333334,0.0
38,2,0.0,0.5,0.3888888888888889,0.1111111111111111,0.5,0.1111111111111111
38,3,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0
